date	etime	name	nbcell	nbrun	nbvalid	success	time	output
2017-09-02 12:29:31.099092	16.324610299999904	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\compare_python_distribution.ipynb	8	8	8	True	8.974529200000006	
2017-09-02 12:29:41.373963	10.266529900000023	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\example_about_files.ipynb	12	12	12	True	2.8065128000000636	
2017-09-02 12:29:49.589886	8.216066400000045	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\example_completion.ipynb	8	8	8	True	1.1889840000001186	
2017-09-02 12:29:59.843220	10.260643699999946	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\example_documentation.ipynb	6	6	6	True	2.952987899999925	
2017-09-02 12:30:08.110575	8.258205099999941	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\example_pyquickhelper.ipynb	9	8	8	True	1.068257200000062	
2017-09-02 12:30:15.317109	7.215445399999907	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\example_with_comments.ipynb	3	3	3	True	0.18356489999996484	
2017-09-02 12:30:23.520551	8.202835799999775	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\exemple_of_fix_menu.ipynb	10	9	9	True	1.1178656000001863	
2017-09-02 12:30:36.851445	13.316066399999954	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\having_a_form_in_a_notebook.ipynb	14	11	11	True	5.950384799999938	
2017-09-02 12:30:45.047147	8.208603099999891	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\notebook_with_svg.ipynb	2	2	2	True	0.8520657999999912	
2017-09-02 12:30:53.253501	8.207071199999973	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\simple_example.ipynb	8	8	8	True	1.0687545000000682	
2017-09-02 21:19:13.063290	10.24151280000001	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\example_about_files.ipynb	12	12	12	True	2.1666001999999764	
2017-09-02 21:24:02.854667	16.347370299999966	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_unittests\ut_documentation\temp_notebook_123_compare_python_distribution\..\..\..\_doc\notebooks\compare_python_distribution.ipynb	8	8	8	True	8.903741999999967	
2017-09-02 21:25:25.501156	9.55612309999992	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\check_matplotlib_backend.ipynb	8	8	8	True	2.1596170000000257	
2017-09-02 21:25:41.892678	16.38885190000007	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\compare_python_distribution.ipynb	8	8	8	True	8.896518499999956	
2017-09-02 21:25:52.159929	10.273076399999924	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\example_about_files.ipynb	12	12	12	True	2.9193216999999554	
2017-09-02 21:26:00.371954	8.198480100000097	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\example_completion.ipynb	8	8	8	True	1.063742900000079	
2017-09-02 21:26:10.575963	10.212827400000037	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\example_documentation.ipynb	6	6	6	True	2.8928631	
2017-09-02 21:26:18.743860	8.173352000000023	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\example_pyquickhelper.ipynb	9	8	8	True	0.987936999999988	
2017-09-02 21:26:25.942208	7.197660300000052	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\example_with_comments.ipynb	3	3	3	True	0.17276780000008785	
2017-09-02 21:26:34.153060	8.20327229999998	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\exemple_of_fix_menu.ipynb	10	9	9	True	1.0215938999999707	
2017-09-02 21:26:47.453280	13.29415610000001	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\having_a_form_in_a_notebook.ipynb	14	11	11	True	6.057561999999964	
2017-09-02 21:26:55.631412	8.17887040000005	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\notebook_with_svg.ipynb	2	2	2	True	0.7988391000000092	
2017-09-02 21:27:03.779756	8.16307729999994	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\simple_example.ipynb	8	8	8	True	1.001134200000024	
2017-09-02 21:36:55.202344	9.226897700000107	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\check_matplotlib_backend.ipynb	8	8	8	True	2.1656467999998767	
2017-09-02 21:37:11.519802	16.30734920000009	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\compare_python_distribution.ipynb	8	8	8	True	8.90940640000008	
2017-09-02 21:37:21.743885	10.233192300000157	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\example_about_files.ipynb	12	12	12	True	2.7262703999999762	
2017-09-02 21:37:29.992731	8.238265800000137	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\example_completion.ipynb	8	8	8	True	1.0723233999999593	
2017-09-02 21:37:40.249128	10.269797700000025	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\example_documentation.ipynb	6	6	6	True	2.8539290000001074	
2017-09-02 21:37:48.476642	8.21047610000005	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\example_pyquickhelper.ipynb	9	8	8	True	1.0542689999999766	
2017-09-02 21:37:55.663142	7.199467499999857	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\example_with_comments.ipynb	3	3	3	True	0.15518649999989975	
2017-09-02 21:38:03.867003	8.204283000000032	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\exemple_of_fix_menu.ipynb	10	9	9	True	1.2343977000000448	
2017-09-02 21:38:17.174174	13.294340799999876	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\having_a_form_in_a_notebook.ipynb	14	11	11	True	5.9041107000000475	
2017-09-02 21:38:25.363903	8.200777700000117	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\notebook_with_svg.ipynb	2	2	2	True	0.7916522000000441	
2017-09-02 21:38:33.563859	8.184879599999933	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\simple_example.ipynb	8	8	8	True	1.0470334999999975	
2017-09-04 02:13:19.065005	20.4036532	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_SKIP_36_std\_doc\notebooks\git_dataframes.ipynb	25	25	25	True	13.214295499999999	
2017-09-04 02:13:36.509963	17.439550200000006	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_SKIP_36_std\_doc\notebooks\javascript_extension.ipynb	6	6	6	True	7.825780799999998	
2017-09-04 02:20:51.302647	11.253729300000005	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\example_about_files.ipynb	12	12	12	True	2.806035800000018	
2017-09-04 02:25:44.362929	16.24006509999998	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_unittests\ut_documentation\temp_notebook_123_compare_python_distribution\..\..\..\_doc\notebooks\compare_python_distribution.ipynb	8	8	8	True	8.705354599999964	
2017-09-04 02:27:10.864106	9.205718599999956	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\check_matplotlib_backend.ipynb	8	8	8	True	2.166868299999919	
2017-09-04 02:27:27.138637	16.274181099999964	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\compare_python_distribution.ipynb	8	8	8	True	9.077226600000015	
2017-09-04 02:27:37.423250	10.288900600000034	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\example_about_files.ipynb	12	12	12	True	2.9824025000000347	
2017-09-04 02:27:45.817942	8.389868799999933	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\example_completion.ipynb	8	8	8	True	1.1387395999998944	
2017-09-04 02:27:56.020763	10.1891756	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\example_documentation.ipynb	6	6	6	True	2.8133241000000453	
2017-09-04 02:28:05.204061	9.164329700000053	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\example_pyquickhelper.ipynb	9	8	8	True	1.0245218000000025	
2017-09-04 02:28:12.411748	7.191677099999992	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\example_with_comments.ipynb	3	3	3	True	0.1805884000000333	
2017-09-04 02:28:20.608227	8.187717800000089	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\exemple_of_fix_menu.ipynb	10	9	9	True	1.0842787999999928	
2017-09-04 02:28:34.872784	14.29075549999993	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\having_a_form_in_a_notebook.ipynb	14	11	11	True	6.196418699999981	
2017-09-04 02:28:43.057845	8.195655399999964	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\notebook_with_svg.ipynb	2	2	2	True	0.7184191999999712	
2017-09-04 02:28:51.246438	8.198064400000021	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\simple_example.ipynb	8	8	8	True	0.9833311000001004	
2017-09-04 02:38:54.386588	10.185303900000008	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\check_matplotlib_backend.ipynb	8	8	8	True	2.2217674000000898	
2017-09-04 02:39:11.670311	17.269811300000132	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\compare_python_distribution.ipynb	8	8	8	True	9.234078400000042	
2017-09-04 02:39:21.894829	10.237448500000028	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\example_about_files.ipynb	12	12	12	True	3.0809277999999267	
2017-09-04 02:39:30.093041	8.19431910000003	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\example_completion.ipynb	8	8	8	True	1.098661600000014	
2017-09-04 02:39:40.325556	10.23471799999993	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\example_documentation.ipynb	6	6	6	True	2.7097532000000237	
2017-09-04 02:39:48.579671	8.245430500000111	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\example_pyquickhelper.ipynb	9	8	8	True	1.0526799000001574	
2017-09-04 02:39:55.823763	7.259177600000157	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\example_with_comments.ipynb	3	3	3	True	0.1741687000001093	
2017-09-04 02:40:04.058451	8.222334300000057	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\exemple_of_fix_menu.ipynb	10	9	9	True	1.0955489000000398	
2017-09-04 02:40:17.420317	13.369866400000095	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\having_a_form_in_a_notebook.ipynb	14	11	11	True	6.11512619999985	
2017-09-04 02:40:25.592970	8.165561900000057	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\notebook_with_svg.ipynb	2	2	2	True	0.8737360000000081	
2017-09-04 02:40:34.787391	9.1924219	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\simple_example.ipynb	8	8	8	True	1.08701700000006	
2017-09-05 00:05:14.003346	9.206953999999996	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\example_about_files.ipynb	12	12	12	True	2.0955586000000044	
2017-09-05 00:11:08.945239	9.18207799999999	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\example_about_files.ipynb	12	12	12	True	2.0529992000000163	
2017-09-05 00:16:15.235249	16.200858799999992	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_unittests\ut_documentation\temp_notebook_123_compare_python_distribution\..\..\..\_doc\notebooks\compare_python_distribution.ipynb	8	8	8	True	8.766462900000022	
2017-09-05 00:17:47.851842	9.149943199999939	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\check_matplotlib_backend.ipynb	8	8	8	True	2.2054660000000013	
2017-09-05 00:18:04.048418	16.192136100000084	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\compare_python_distribution.ipynb	8	8	8	True	8.907089499999984	
2017-09-05 00:18:15.235549	11.184504399999923	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\example_about_files.ipynb	12	12	12	True	2.605618100000015	
2017-09-05 00:18:23.429496	8.191861800000082	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\example_completion.ipynb	8	8	8	True	1.095330800000056	
2017-09-05 00:18:33.635083	10.205148000000008	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\example_documentation.ipynb	6	6	6	True	2.694000699999947	
2017-09-05 00:18:41.821509	8.18330919999994	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\example_pyquickhelper.ipynb	9	8	8	True	1.0007408000000169	
2017-09-05 00:18:48.997626	7.175125600000001	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\example_with_comments.ipynb	3	3	3	True	0.15825780000000125	
2017-09-05 00:18:57.219941	8.222109799999998	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\exemple_of_fix_menu.ipynb	10	9	9	True	1.0454706000000442	
2017-09-05 00:19:10.445970	13.225364300000026	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\having_a_form_in_a_notebook.ipynb	14	11	11	True	5.865808499999957	
2017-09-05 00:19:19.617794	9.176925499999923	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\notebook_with_svg.ipynb	2	2	2	True	0.8125457000001006	
2017-09-05 00:19:27.814292	8.190716199999997	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\simple_example.ipynb	8	8	8	True	1.1439900000000307	
2017-09-05 00:29:16.465638	9.197740500000009	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\check_matplotlib_backend.ipynb	8	8	8	True	2.2000080000000253	
2017-09-05 00:29:32.731140	16.25652869999999	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\compare_python_distribution.ipynb	8	8	8	True	8.838369100000136	
2017-09-05 00:29:42.958358	10.226277299999992	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\example_about_files.ipynb	12	12	12	True	2.656188400000019	
2017-09-05 00:29:51.142733	8.184193499999992	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\example_completion.ipynb	8	8	8	True	1.0560751999998956	
2017-09-05 00:30:01.358697	10.224688099999868	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\example_documentation.ipynb	6	6	6	True	2.741007800000034	
2017-09-05 00:30:09.558530	8.190950499999872	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\example_pyquickhelper.ipynb	9	8	8	True	0.9898607000000084	
2017-09-05 00:30:16.749449	7.195122699999956	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\example_with_comments.ipynb	3	3	3	True	0.19672399999990373	
2017-09-05 00:30:24.933722	8.178873199999998	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\exemple_of_fix_menu.ipynb	10	9	9	True	1.1544510999999602	
2017-09-05 00:30:38.157466	13.223724899999981	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\having_a_form_in_a_notebook.ipynb	14	11	11	True	5.645023600000059	
2017-09-05 00:30:46.346353	8.189501099999916	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\notebook_with_svg.ipynb	2	2	2	True	0.7751674999999523	
2017-09-05 00:30:54.544231	8.201488100000006	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\simple_example.ipynb	8	8	8	True	1.02577569999994	
2017-09-05 08:34:14.667347	10.2298739	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\example_about_files.ipynb	12	12	12	True	2.4864498000000026	
2017-09-05 08:39:29.254367	16.19656600000002	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_unittests\ut_documentation\temp_notebook_123_compare_python_distribution\..\..\..\_doc\notebooks\compare_python_distribution.ipynb	8	8	8	True	9.124307699999974	
2017-09-05 08:41:03.352031	9.195032000000083	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\check_matplotlib_backend.ipynb	8	8	8	True	2.2421617999999626	
2017-09-05 08:41:19.562581	16.21010650000005	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\compare_python_distribution.ipynb	8	8	8	True	8.943443799999955	
2017-09-05 08:41:30.782878	11.219207699999973	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\example_about_files.ipynb	12	12	12	True	2.633495000000039	
2017-09-05 08:41:39.142922	8.36557300000004	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\example_completion.ipynb	8	8	8	True	1.009994000000006	
2017-09-05 08:41:49.336283	10.190667800000027	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\example_documentation.ipynb	6	6	6	True	2.7836216000000604	
2017-09-05 08:41:57.541257	8.201691900000013	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\example_pyquickhelper.ipynb	9	8	8	True	1.021278299999949	
2017-09-05 08:42:05.686937	8.157859899999949	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\example_with_comments.ipynb	3	3	3	True	0.1565967000000228	
2017-09-05 08:42:13.955058	8.260402600000019	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\exemple_of_fix_menu.ipynb	10	9	9	True	1.0963074000000006	
2017-09-05 08:42:27.157079	13.196482899999975	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\having_a_form_in_a_notebook.ipynb	14	11	11	True	6.009244899999999	
2017-09-05 08:42:37.331011	10.172685200000046	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\notebook_with_svg.ipynb	2	2	2	True	0.7656349000000091	
2017-09-05 08:42:45.577988	8.244940300000053	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\simple_example.ipynb	8	8	8	True	0.9594366000000036	
2017-09-05 08:52:40.087230	10.243226499999992	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\check_matplotlib_backend.ipynb	8	8	8	True	2.261646800000108	
2017-09-05 08:52:56.297600	16.209520999999995	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\compare_python_distribution.ipynb	8	8	8	True	9.188142599999992	
2017-09-05 08:53:06.467680	10.206393400000024	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\example_about_files.ipynb	12	12	12	True	2.665143900000204	
2017-09-05 08:53:14.613557	8.177629499999965	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\example_completion.ipynb	8	8	8	True	1.111623500000178	
2017-09-05 08:53:24.789225	10.198786400000015	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\example_documentation.ipynb	6	6	6	True	2.7992506999999023	
2017-09-05 08:53:33.058721	8.276785100000097	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\example_pyquickhelper.ipynb	9	8	8	True	1.0037807999999586	
2017-09-05 08:53:40.281623	7.184082600000013	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\example_with_comments.ipynb	3	3	3	True	0.1715455999999449	
2017-09-05 08:53:48.499317	8.191671300000053	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\exemple_of_fix_menu.ipynb	10	9	9	True	1.0877206000000117	
2017-09-05 08:54:01.771045	13.243122699999955	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\having_a_form_in_a_notebook.ipynb	14	11	11	True	5.891582399999836	
2017-09-05 08:54:09.952767	8.174499100000048	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\notebook_with_svg.ipynb	2	2	2	True	0.7745809999998983	
2017-09-05 08:54:18.138902	8.180944799999907	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\simple_example.ipynb	8	8	8	True	1.0020815000000312	
2017-09-07 16:28:24.076532	9.220806699999997	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\example_about_files.ipynb	12	12	12	True	2.0773432000000014	
2017-09-07 16:34:02.642546	17.33268329999998	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_unittests\ut_documentation\temp_notebook_123_compare_python_distribution\..\..\..\_doc\notebooks\compare_python_distribution.ipynb	8	8	8	True	9.465437699999997	
2017-09-07 16:35:45.240049	10.301700500000036	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\check_matplotlib_backend.ipynb	8	8	8	True	2.2700780000000123	
2017-09-07 16:36:02.612973	17.36851619999993	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\compare_python_distribution.ipynb	8	8	8	True	9.403602999999976	
2017-09-07 16:36:15.012528	12.392460500000086	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\example_about_files.ipynb	12	12	12	True	3.1240329999999403	
2017-09-07 16:36:23.216725	8.204771400000027	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\example_completion.ipynb	8	8	8	True	1.0025121999999556	
2017-09-07 16:36:34.466344	11.246762900000023	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\example_documentation.ipynb	6	6	6	True	2.8697480000000724	
2017-09-07 16:36:43.929826	9.457118000000037	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\example_pyquickhelper.ipynb	9	8	8	True	1.0635148000000072	
2017-09-07 16:36:52.120691	8.199345799999946	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\example_with_comments.ipynb	3	3	3	True	0.5714417000000367	
2017-09-07 16:37:00.353355	8.229431999999974	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\exemple_of_fix_menu.ipynb	10	9	9	True	0.9891493000000082	
2017-09-07 16:37:14.653749	14.296200399999973	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\having_a_form_in_a_notebook.ipynb	14	11	11	True	6.059101000000055	
2017-09-07 16:37:24.867253	10.216764500000068	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\notebook_with_svg.ipynb	2	2	2	True	0.8658512000000655	
2017-09-07 16:37:34.125650	9.253619200000003	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\simple_example.ipynb	8	8	8	True	1.1016488999999865	
2017-09-07 16:48:07.840270	10.287254000000077	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\check_matplotlib_backend.ipynb	8	8	8	True	2.4862229000000298	
2017-09-07 16:48:25.176389	17.337113099999897	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\compare_python_distribution.ipynb	8	8	8	True	9.767676100000015	
2017-09-07 16:48:35.388279	10.213038700000196	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\example_about_files.ipynb	12	12	12	True	2.8546667999999045	
2017-09-07 16:48:44.586490	9.19680040000003	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\example_completion.ipynb	8	8	8	True	1.0889537000000469	
2017-09-07 16:48:54.859143	10.279347299999927	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\example_documentation.ipynb	6	6	6	True	3.0135846000000583	
2017-09-07 16:49:04.153180	9.292194699999982	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\example_pyquickhelper.ipynb	9	8	8	True	1.176074499999913	
2017-09-07 16:49:12.411289	8.252249099999972	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\example_with_comments.ipynb	3	3	3	True	0.20963529999994526	
2017-09-07 16:49:21.613510	9.199885300000004	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\exemple_of_fix_menu.ipynb	10	9	9	True	1.1777890999999272	
2017-09-07 16:49:35.921303	14.315494800000124	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\having_a_form_in_a_notebook.ipynb	14	11	11	True	6.376861599999982	
2017-09-07 16:49:45.215472	9.297634300000027	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\notebook_with_svg.ipynb	2	2	2	True	0.7865858000000117	
2017-09-07 16:49:53.472050	8.257392099999834	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\simple_example.ipynb	8	8	8	True	1.002074900000025	
2017-09-08 22:15:18.421725	9.32810840000002	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\example_about_files.ipynb	12	12	12	True	2.23802790000002	
2017-09-08 22:20:50.676683	16.269098600000007	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_unittests\ut_documentation\temp_notebook_123_compare_python_distribution\..\..\..\_doc\notebooks\compare_python_distribution.ipynb	8	8	8	True	8.96943779999998	
2017-09-08 22:22:22.802476	9.176859299999933	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\check_matplotlib_backend.ipynb	8	8	8	True	2.2966656999999486	
2017-09-08 22:22:39.086521	16.275901400000066	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\compare_python_distribution.ipynb	8	8	8	True	9.053022499999997	
2017-09-08 22:22:49.307968	10.220365899999932	d:\jenkins\pymy\pyquickhelper\pyquickhelper_UT_36_std\_doc\notebooks\example_about_files.ipynb	12	12	12	True	2.8803110000000065	
